tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,1005,12000
1,0,0,0,1792,0,0,0,0,0,0,841,12000
2,0,0,0,0,0,0,0,0,0,0,797,12000
3,0,0,0,896,0,0,0,0,0,0,921,12000
4,0,0,0,896,0,0,0,0,0,0,793,12000
5,0,0,0,0,0,0,0,0,0,0,817,12000
6,0,0,0,0,0,0,0,0,0,0,817,12000
7,0,0,0,8064,0,0,0,0,0,0,793,12000
8,0,0,0,0,0,0,0,0,0,0,749,12000
9,0,0,0,0,0,0,0,0,0,0,922,12000
10,0,0,0,0,0,0,0,0,0,0,809,12000
11,0,0,0,0,0,0,0,0,0,0,747,12000
12,0,0,0,0,0,0,0,0,0,0,750,0
13,0,0,0,1792,0,0,0,0,0,0,758,4
14,0,0,0,896,0,0,0,0,0,0,554,6
15,0,0,0,896,0,0,0,0,0,0,707,8
16,0,0,0,0,0,0,0,0,0,0,732,8
17,0,0,0,0,0,0,0,0,0,0,738,8
18,0,0,0,0,0,0,0,0,0,0,711,8
19,0,0,0,0,0,0,0,0,0,0,549,8
20,0,0,0,0,0,0,0,0,0,0,573,8
21,0,0,0,1792,0,0,0,0,0,0,557,12
22,0,0,0,896,0,0,0,0,0,0,648,14
23,0,0,0,0,0,0,0,0,0,0,578,14
24,0,0,0,0,0,0,0,0,0,0,637,0
25,0,0,0,0,0,0,0,0,0,0,663,0
26,0,0,0,896,0,0,0,0,0,0,621,2
27,0,0,0,0,0,0,0,0,0,0,709,2
28,0,0,0,0,0,0,0,0,0,0,721,2
29,0,0,0,0,0,0,0,0,0,0,659,2
30,0,0,0,896,0,0,0,0,0,0,785,4
31,0,0,0,0,0,0,0,0,0,0,580,4
32,0,0,0,896,0,0,0,0,0,0,666,6
33,0,0,0,896,0,0,0,0,0,0,751,8
34,0,0,0,0,0,0,0,0,0,0,695,8
35,0,0,0,0,0,0,0,0,0,0,709,8
36,0,0,0,0,0,0,0,0,0,0,591,0
37,0,0,0,0,0,0,0,0,0,0,728,0
38,0,0,0,0,0,0,0,0,0,0,714,0
39,0,0,0,0,0,0,0,0,0,0,700,0
40,0,0,0,0,0,0,0,0,0,0,883,0
41,0,0,0,0,0,0,0,0,0,0,802,0
42,0,0,0,0,0,0,0,0,0,0,665,0
43,0,0,0,0,0,0,0,0,0,0,868,0
44,0,0,0,0,0,0,0,0,0,0,710,0
45,0,0,0,8960,0,0,0,0,0,0,817,10
46,0,0,0,0,0,0,0,0,0,0,867,10
47,0,0,0,0,0,0,0,0,0,0,863,10
48,0,0,0,0,0,0,0,0,0,0,1105,0
49,0,0,0,896,0,0,0,0,0,0,846,2
50,0,0,0,0,0,0,0,0,0,0,957,2
51,0,0,0,0,0,0,0,0,0,0,934,2
52,0,0,0,0,0,0,0,0,0,0,1069,2
53,0,0,0,0,0,0,0,0,0,0,901,2
54,0,0,0,0,0,0,0,0,0,0,1034,2
55,0,0,0,0,0,0,0,0,0,0,1024,2
56,0,0,0,896,0,0,0,0,0,0,987,4
57,0,0,0,0,0,0,0,0,0,0,1167,4
58,0,0,0,896,0,0,0,0,0,0,1251,6
59,0,0,0,896,0,0,0,0,0,0,1286,8
60,0,0,0,0,0,0,0,0,0,0,1456,0
61,0,0,0,1792,0,0,0,0,0,0,1332,4
62,0,0,0,0,0,0,0,0,0,0,1253,4
63,0,0,0,0,0,0,0,0,0,0,1450,4
64,0,0,0,0,0,0,0,0,0,0,1441,4
65,0,0,0,0,0,0,0,0,0,0,1284,4
66,0,0,0,0,0,0,0,0,0,0,1632,4
67,0,0,0,0,0,0,0,0,0,0,1380,4
68,1,1,1,11648,0,1,0,0,1,0,1561,16
69,1,1,1,0,0,0,0,0,0,0,1668,16
70,1,1,1,896,0,0,0,0,0,0,1527,18
71,1,1,1,0,0,0,0,0,0,0,1676,18
