tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,874,12000
1,0,0,0,0,0,0,0,0,0,0,767,12000
2,0,0,0,0,0,0,0,0,0,0,884,12000
3,0,0,0,0,0,0,0,0,0,0,862,12000
4,0,0,0,0,0,0,0,0,0,0,754,12000
5,0,0,0,1792,0,0,0,0,0,0,774,12000
6,0,0,0,896,0,0,0,0,0,0,732,12000
7,0,0,0,0,0,0,0,0,0,0,725,12000
8,0,0,0,0,0,0,0,0,0,0,795,12000
9,0,0,0,896,0,0,0,0,0,0,666,12000
10,0,0,0,0,0,0,0,0,0,0,727,12000
11,0,0,0,0,0,0,0,0,0,0,701,12000
12,0,0,0,0,0,0,0,0,0,0,834,0
13,0,0,0,0,0,0,0,0,0,0,670,0
14,0,0,0,896,0,0,0,0,0,0,672,2
15,0,0,0,0,0,0,0,0,0,0,670,2
16,0,0,0,0,0,0,0,0,0,0,495,2
17,0,0,0,0,0,0,0,0,0,0,608,2
18,0,0,0,0,0,0,0,0,0,0,708,2
19,0,0,0,8064,0,0,0,0,0,0,551,11
20,0,0,0,896,0,0,0,0,0,0,623,13
21,0,0,0,896,0,0,0,0,0,0,535,15
22,0,0,0,14336,0,0,0,0,0,0,534,32
23,0,0,0,0,0,0,0,0,0,0,819,32
24,0,0,0,896,0,0,0,0,0,0,613,2
25,0,0,0,896,0,0,0,0,0,0,738,4
26,0,0,0,0,0,0,0,0,0,0,792,4
27,0,0,0,0,0,0,0,0,0,0,775,4
28,0,0,0,0,0,0,0,0,0,0,554,4
29,0,0,0,1792,0,0,0,0,0,0,492,8
30,0,0,0,8960,0,0,0,0,0,0,578,19
31,0,0,0,0,0,0,0,0,0,0,680,19
32,0,0,0,0,0,0,0,0,0,0,687,19
33,0,0,0,0,0,0,0,0,0,0,680,19
34,0,0,0,12544,0,0,0,0,0,0,812,35
35,0,0,0,1792,0,0,0,0,0,0,631,39
36,0,0,0,0,0,0,0,0,0,0,685,0
37,0,0,0,0,0,0,0,0,0,0,707,0
38,0,0,0,0,0,0,0,0,0,0,622,0
39,0,0,0,896,0,0,0,0,0,0,766,2
40,0,0,0,896,0,0,0,0,0,0,660,4
41,0,0,0,0,0,0,0,0,0,0,689,4
42,0,0,0,1792,0,0,0,0,0,0,642,8
43,0,0,0,0,0,0,0,0,0,0,599,8
44,0,0,0,0,0,0,0,0,0,0,663,8
45,0,0,0,0,0,0,0,0,0,0,839,8
46,0,0,0,0,0,0,0,0,0,0,866,8
47,0,0,0,896,0,0,0,0,0,0,620,10
48,0,0,0,896,0,0,0,0,0,0,872,2
49,0,0,0,896,0,0,0,0,0,0,933,4
50,1,1,1,17024,0,1,0,0,1,0,897,22
51,1,1,1,10752,0,0,0,0,0,0,900,35
52,1,1,1,25984,0,0,0,0,0,0,814,65
53,1,1,1,896,0,0,0,0,0,0,1025,67
54,1,1,1,0,0,0,0,0,0,0,963,67
55,1,1,1,0,0,0,0,0,0,0,877,67
56,1,1,1,0,0,0,0,0,0,0,931,67
57,1,1,1,0,0,0,0,0,0,0,992,67
58,1,1,1,0,0,0,0,0,0,0,1126,67
59,1,1,1,17920,0,1,0,0,1,0,1122,69
60,1,1,1,896,0,0,0,0,0,0,1034,2
61,1,1,1,0,0,0,0,0,0,0,1205,2
62,1,1,1,1792,0,0,0,0,0,0,1168,6
63,1,1,1,1792,0,0,0,0,0,0,1226,10
64,1,1,1,7168,0,0,0,0,0,0,1454,18
65,1,1,1,0,0,0,0,0,0,0,1412,18
66,1,1,1,0,0,0,0,0,0,0,1415,18
67,1,1,1,0,0,0,0,0,0,0,1488,18
68,1,1,1,0,0,0,0,0,0,0,1464,18
69,1,1,1,1792,0,0,0,0,0,0,1408,22
70,1,1,1,1792,0,0,0,0,0,0,1598,25
71,1,1,1,0,0,0,0,0,0,0,1607,25
