tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,896,0,0,0,0,0,0,1099,12000
1,0,0,0,11648,0,0,0,0,0,0,927,12000
2,0,0,0,896,0,0,0,0,0,0,883,12000
3,0,0,0,896,0,0,0,0,0,0,954,12000
4,0,0,0,896,0,0,0,0,0,0,934,12000
5,0,0,0,0,0,0,0,0,0,0,920,12000
6,0,0,0,0,0,0,0,0,0,0,835,12000
7,0,0,0,896,0,0,0,0,0,0,804,12000
8,0,0,0,896,0,0,0,0,0,0,720,12000
9,0,0,0,896,0,0,0,0,0,0,854,12000
10,0,0,0,0,0,0,0,0,0,0,674,12000
11,0,0,0,896,0,0,0,0,0,0,800,12000
12,0,0,0,0,0,0,0,0,0,0,910,0
13,0,0,0,896,0,0,0,0,0,0,712,2
14,0,0,0,0,0,0,0,0,0,0,666,2
15,0,0,0,0,0,0,0,0,0,0,610,2
16,0,0,0,0,0,0,0,0,0,0,763,2
17,0,0,0,0,0,0,0,0,0,0,731,2
18,0,0,0,0,0,0,0,0,0,0,691,2
19,0,0,0,896,0,0,0,0,0,0,651,4
20,0,0,0,896,0,0,0,0,0,0,694,6
21,0,0,0,896,0,0,0,0,0,0,737,8
22,0,0,0,896,0,0,0,0,0,0,590,10
23,0,0,0,896,0,0,0,0,0,0,674,12
24,0,0,0,0,0,0,0,0,0,0,771,0
25,0,0,0,0,0,0,0,0,0,0,630,0
26,0,0,0,896,0,0,0,0,0,0,693,2
27,0,0,0,0,0,0,0,0,0,0,796,2
28,0,0,0,0,0,0,0,0,0,0,609,2
29,0,0,0,896,0,0,0,0,0,0,826,4
30,0,0,0,0,0,0,0,0,0,0,520,4
31,0,0,0,0,0,0,0,0,0,0,760,4
32,0,0,0,0,0,0,0,0,0,0,627,4
33,0,0,0,896,0,0,0,0,0,0,685,6
34,0,0,0,0,0,0,0,0,0,0,770,6
35,0,0,0,896,0,0,0,0,0,0,759,8
36,0,0,0,0,0,0,0,0,0,0,763,0
37,0,0,0,0,0,0,0,0,0,0,650,0
38,1,1,1,8960,0,1,0,0,1,0,949,10
39,1,1,1,0,0,0,0,0,0,0,756,10
40,1,1,1,896,0,0,0,0,0,0,747,12
41,1,1,1,896,0,0,0,0,0,0,918,14
42,1,1,1,896,0,0,0,0,0,0,893,16
43,1,1,1,0,0,0,0,0,0,0,771,16
44,1,1,1,896,0,0,0,0,0,0,1012,18
45,1,1,1,896,0,0,0,0,0,0,925,20
46,1,1,1,896,0,0,0,0,0,0,896,22
47,1,1,1,0,0,0,0,0,0,0,777,22
48,1,1,1,8064,0,0,0,0,0,0,968,9
49,1,1,1,0,0,0,0,0,0,0,933,9
50,1,1,1,0,0,0,0,0,0,0,971,9
51,1,1,1,896,0,0,0,0,0,0,987,11
52,1,1,1,0,0,0,0,0,0,0,1065,11
53,1,1,1,7168,0,0,0,0,0,0,1036,20
54,1,1,1,0,0,0,0,0,0,0,1031,20
55,1,1,1,2688,0,0,0,0,0,0,1173,26
56,2,2,2,14336,0,1,0,0,1,0,1038,43
57,3,3,3,1792,0,1,0,0,1,0,1183,46
58,3,3,3,896,0,0,0,0,0,0,1245,48
59,3,3,3,896,0,0,0,0,0,0,1376,50
60,4,4,4,3584,0,1,0,0,1,0,1451,7
61,4,4,4,1792,0,0,0,0,0,0,1253,11
62,4,4,4,896,0,0,0,0,0,0,1505,13
63,4,4,4,0,0,0,0,0,0,0,1244,13
64,4,4,4,896,0,0,0,0,0,0,1272,15
65,4,4,4,1792,0,0,0,0,0,0,1388,19
66,4,4,4,0,0,0,0,0,0,0,1683,19
67,6,6,6,15232,0,2,0,0,2,0,1537,36
68,6,6,6,1792,0,0,0,0,0,0,1603,40
69,6,6,6,0,0,0,0,0,0,0,1658,40
70,6,6,6,896,0,0,0,0,0,0,1685,42
71,6,6,6,896,0,0,0,0,0,0,1655,44
