server_mode,mode,users,hours,dt_min,p_gossip,adoption,fork_frac,fork_hour,detected,lat_aw_min,lat_ev_min,aware_cov_end,evid_cov_end,t10_aw,t50_aw,t10_ev,t50_ev,msgs_first_ev,msgs_10_ev,msgs_50_ev,msgs_95_ev,bytes_per_send,bytes_per_delivery,crosscuts,crosscut_rate,proof_inconsistent,evidence_events,seed,p_contact_cross,p_group_cross,p_drop_crosscut,sticky_victims,msg_rate_1to1,msg_rate_group,groups,avg_group_size,proof_withhold_rate,proof_timeout_rate,invalid_proof_rate,wall_s,run_dir,adoption_fixed
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.08310146540530514,0.08310146540530514,0.0,0.0,0,0,47000,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.8056473731994629,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47000_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.2966606754327878,0.2966606754327878,0.0,0.0,0,0,47001,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.8163018226623535,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47001_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.2512032148030466,0.2512032148030466,0.0,0.0,0,0,47002,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.765812873840332,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47002_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.3015094702432458,0.3015094702432458,0.0,0.0,0,0,47003,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.7514941692352295,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47003_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.16646539712029726,0.16646539712029726,0.0,0.0,0,0,47004,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.8796002864837646,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47004_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,110.0,110.0,0.0,0.0,,,,,14723.0,,,,0.21644603343318194,0.21644603343318194,1.0,4.831384674847811e-05,1,1,47005,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,1.0036940574645996,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47005_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,125.0,125.0,0.0,0.0,,,,,15766.0,,,,0.2165297245045916,0.2165297245045916,1.0,4.833252779120348e-05,1,1,47006,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.9334738254547119,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47006_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.25399225172446377,0.25399225172446377,0.0,0.0,0,0,47007,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.9763584136962891,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47007_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.2157788267026298,0.2157788267026298,0.0,0.0,0,0,47008,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.9327883720397949,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47008_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.12485484695062474,0.12485484695062474,0.0,0.0,0,0,47009,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.9279756546020508,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47009_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.3965966655191069,0.3965966655191069,0.0,0.0,0,0,47010,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,1.0144412517547607,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47010_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.16811295088887845,0.16811295088887845,0.0,0.0,0,0,47011,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.7588222026824951,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47011_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.16877796091358607,0.16877796091358607,0.0,0.0,0,0,47012,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.7581446170806885,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47012_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.34636385600386566,0.34636385600386566,0.0,0.0,0,0,47013,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.7557878494262695,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47013_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,135.0,135.0,0.0,0.0,,,,,17387.0,,,,0.20812041252438912,0.20812041252438912,2.0,9.2910898448388e-05,2,2,47014,0.02,0.02,0.0,True,0.2,0.0,800,8,0.0,0.0,0.0,0.7596676349639893,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47014_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,40.0,40.0,0.0,0.0,,,,,10427.0,,,,0.24994188479241247,0.24994188479241247,1.0,4.64921660700172e-05,1,1,47000,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7793629169464111,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47000_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.3405549220828582,0.3405549220828582,0.0,0.0,0,0,47001,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7775998115539551,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47001_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,125.0,125.0,0.0,0.0,,,,,16409.0,,,,0.33485938521909747,0.33485938521909747,1.0,4.671587405400355e-05,1,1,47002,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7691256999969482,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47002_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.1719439646900787,0.1719439646900787,0.0,0.0,0,0,47003,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7793745994567871,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47003_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.12460597070276284,0.12460597070276284,0.0,0.0,0,0,47004,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7680222988128662,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47004_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,80.0,80.0,0.0,0.0,,,,,12587.0,,,,0.12988644600144963,0.12988644600144963,1.0,4.8320850446967865e-05,1,1,47005,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7960004806518555,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47005_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.21686513699293253,0.21686513699293253,0.0,0.0,0,0,47006,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.8009684085845947,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47006_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,140.0,140.0,0.0,0.0,,,,,17629.0,,,,0.3808983987530112,0.3808983987530112,1.0,4.723442444853809e-05,1,1,47007,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7992455959320068,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47007_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.21453883727612297,0.21453883727612297,0.0,0.0,0,0,47008,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7858898639678955,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47008_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.33215940685820206,0.33215940685820206,0.0,0.0,0,0,47009,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.8042144775390625,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47009_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.4831135728640753,0.4831135728640753,0.0,0.0,0,0,47010,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7721719741821289,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47010_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.1257720381807973,0.1257720381807973,0.0,0.0,0,0,47011,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7971837520599365,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47011_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.12641083521444696,0.12641083521444696,0.0,0.0,0,0,47012,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7759964466094971,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47012_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,25.0,25.0,0.0,0.0,,,,,9558.0,,,,0.21617448369040726,0.21617448369040726,1.0,4.825323296660876e-05,1,1,47013,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7813935279846191,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47013_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.16696948520847893,0.16696948520847893,0.0,0.0,0,0,47014,0.02,0.02,0.0,True,0.2,0.0,800,32,0.0,0.0,0.0,0.7875344753265381,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47014_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,170.0,170.0,0.0,0.0,,,,,20810.0,,,,0.20933601233587215,0.20933601233587215,1.0,4.6726788467828604e-05,1,1,47000,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.8054518699645996,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47000_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.16927218627497284,0.16927218627497284,0.0,0.0,0,0,47001,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.8154616355895996,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47001_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.16753926701570682,0.16753926701570682,0.0,0.0,0,0,47002,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.8040773868560791,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47002_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,110.0,110.0,0.0,0.0,,,,,14849.0,,,,0.30029684956430147,0.30029684956430147,2.0,9.575792396820837e-05,2,2,47003,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.7966840267181396,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47003_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.2932759749368746,0.2932759749368746,0.0,0.0,0,0,47004,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.8076648712158203,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47004_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.3022504939520987,0.3022504939520987,0.0,0.0,0,0,47005,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.8128077983856201,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47005_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.25963488843813387,0.25963488843813387,0.0,0.0,0,0,47006,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.7844386100769043,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47006_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,125.0,125.0,0.0,0.0,,,,,16284.0,,,,0.2536806342015855,0.2536806342015855,2.0,9.437523593808984e-05,2,2,47007,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.7990005016326904,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47007_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.17090267512278862,0.17090267512278862,0.0,0.0,0,0,47008,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.7854008674621582,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47008_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.2920197411304591,0.2920197411304591,0.0,0.0,0,0,47009,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.7975304126739502,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47009_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.13158410025455258,0.13158410025455258,0.0,0.0,0,0,47010,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.8024053573608398,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47010_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.29355050079565664,0.29355050079565664,0.0,0.0,0,0,47011,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.8340229988098145,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47011_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,120.0,120.0,0.0,0.0,,,,,15700.0,,,,0.21122112211221122,0.21122112211221122,1.0,4.714757190004715e-05,1,1,47012,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.8148505687713623,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47012_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.17406508013598834,0.17406508013598834,0.0,0.0,0,0,47013,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.8246629238128662,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47013_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.4595300261096606,0.4595300261096606,0.0,0.0,0,0,47014,0.02,0.02,0.0,True,0.2,0.0,800,64,0.0,0.0,0.0,0.7949249744415283,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47014_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.09300394436371186,0.09300394436371186,0.0,0.0,0,0,47000,0.02,0.02,0.0,True,0.2,0.02,800,8,0.0,0.0,0.0,0.8084700107574463,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47000_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.12454390659207006,0.12454390659207006,0.0,0.0,0,0,47001,0.02,0.02,0.0,True,0.2,0.02,800,8,0.0,0.0,0.0,0.82218337059021,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47001_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.06114580134438871,0.06114580134438871,0.0,0.0,0,0,47002,0.02,0.02,0.0,True,0.2,0.02,800,8,0.0,0.0,0.0,0.7861390113830566,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47002_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.7817953371492391,0.7817953371492391,0.0,0.0,0,0,47003,0.02,0.02,0.0,True,0.2,0.02,800,8,0.0,0.0,0.0,0.7995100021362305,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47003_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,75.0,75.0,0.0,0.0,,,,,17932.0,,,,0.12071404513304143,0.12071404513304143,1.0,3.368137420006736e-05,1,1,47004,0.02,0.02,0.0,True,0.2,0.02,800,8,0.0,0.0,0.0,0.8171408176422119,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47004_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.4715293127039259,0.4715293127039259,0.0,0.0,0,0,47005,0.02,0.02,0.0,True,0.2,0.02,800,8,0.0,0.0,0.0,0.8022525310516357,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47005_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.191044776119403,0.191044776119403,0.0,0.0,0,0,47006,0.02,0.02,0.0,True,0.2,0.02,800,8,0.0,0.0,0.0,0.8150720596313477,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47006_drop0_pc0p02_pgc0p02,0.05
