tick,user,event
50,4883,aware
50,4883,evidence
50,4883,detect
65,8294,aware
65,8294,evidence
65,8294,detect
69,1807,aware
69,1807,evidence
69,1807,detect
69,5495,aware
69,5495,evidence
69,5495,detect
69,1491,aware
69,1491,evidence
69,1491,detect
69,11804,aware
69,11804,evidence
69,11804,detect
69,7634,aware
69,7634,evidence
69,7634,detect
69,6469,aware
69,6469,evidence
69,6469,detect
69,1778,aware
69,1778,evidence
69,1778,detect
69,2132,aware
69,2132,evidence
69,2132,detect
69,5212,aware
69,5212,evidence
69,5212,detect
71,9139,aware
71,9139,evidence
71,9139,detect
