tick,user,event
36,6494,aware
36,6494,evidence
36,6494,detect
37,7030,aware
37,7030,evidence
37,7030,detect
37,3990,aware
37,3990,evidence
37,3990,detect
37,5772,aware
37,5772,evidence
37,5772,detect
37,4000,aware
37,4000,evidence
37,4000,detect
37,11448,aware
37,11448,evidence
37,11448,detect
37,8865,aware
37,8865,evidence
37,8865,detect
37,8508,aware
37,8508,evidence
37,8508,detect
37,135,aware
37,135,evidence
37,135,detect
37,11069,aware
37,11069,evidence
37,11069,detect
37,9142,aware
37,9142,evidence
37,9142,detect
50,421,aware
50,421,evidence
50,421,detect
50,10299,aware
50,10299,evidence
50,10299,detect
50,1100,aware
50,1100,evidence
50,1100,detect
50,8214,aware
50,8214,evidence
50,8214,detect
50,786,aware
50,786,evidence
50,786,detect
50,3549,aware
50,3549,evidence
50,3549,detect
50,11934,aware
50,11934,evidence
50,11934,detect
50,10313,aware
50,10313,evidence
50,10313,detect
50,8735,aware
50,8735,evidence
50,8735,detect
50,7909,aware
50,7909,evidence
50,7909,detect
50,10165,aware
50,10165,evidence
50,10165,detect
65,2020,aware
65,2020,evidence
65,2020,detect
