users,adoption,p_gossip,mix_level,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
8000,0.3,0.007,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,6,0.6704245805740356,0.0,0.0,1.0,32.5,32.5,,,,,25583.5,,,2.0481415345299436,2.0481415345299436,3.6666666666666665,3.6666666666666665
8000,0.3,0.008,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,6,0.6760330200195312,0.0,0.0,1.0,32.5,32.5,,,,,25583.5,,,2.2982700103046474,2.2982700103046474,4.5,4.5
8000,0.3,0.01,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,6,0.6715723276138306,0.0,0.0,1.0,25.0,25.0,,,,,24453.0,,,2.8386448553231034,2.8386448553231034,5.833333333333333,5.833333333333333
8000,0.3,0.012,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,6,0.6691926717758179,0.0,0.0,1.0,25.0,25.0,,,,,24453.0,,,3.1800277040936815,3.1800277040936815,6.5,6.5
8000,0.3,0.015,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,6,0.6659607887268066,0.0,0.0,1.0,17.5,17.5,,,,,23480.5,,,4.011076786980147,4.011076786980147,8.666666666666666,8.666666666666666
8000,0.3,0.02,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,6,0.6728755235671997,0.0,0.0,1.0,17.5,17.5,,,,,23480.5,,,5.227172001908211,5.227172001908211,13.666666666666666,13.666666666666666
8000,0.1,0.004,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.685604453086853,0.0,0.0,0.6666666666666666,120.0,120.0,,,,,42330.5,,,0.40117787824042045,0.40117787824042045,0.6666666666666666,0.6666666666666666
8000,0.1,0.005,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6767469644546509,0.0,0.0,0.6666666666666666,120.0,120.0,,,,,42330.5,,,0.4693728571623705,0.4693728571623705,0.8333333333333334,0.8333333333333334
8000,0.1,0.006,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6708325147628784,0.0,0.0,0.6666666666666666,62.5,62.5,,,,,30243.0,,,0.7294111678440588,0.7294111678440588,1.5,1.5
8000,0.1,0.007,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6770122051239014,0.0,0.0,0.8333333333333334,25.0,25.0,,,,,24722.0,,,0.9726434660565119,0.9726434660565119,2.1666666666666665,2.1666666666666665
8000,0.1,0.008,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6772836446762085,0.0,0.0,0.8333333333333334,25.0,25.0,,,,,24722.0,,,1.0232641207031905,1.0232641207031905,2.3333333333333335,2.3333333333333335
8000,0.1,0.01,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6643941402435303,0.0,0.0,0.8333333333333334,15.0,15.0,,,,,23089.0,,,1.2168863399547682,1.2168863399547682,2.8333333333333335,2.8333333333333335
8000,0.1,0.012,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.667965292930603,0.0,0.0,0.8333333333333334,15.0,15.0,,,,,23089.0,,,1.3088134994509828,1.3088134994509828,2.8333333333333335,2.8333333333333335
8000,0.1,0.015,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6665844917297363,0.0,0.0,0.8333333333333334,15.0,15.0,,,,,23089.0,,,1.691635511043633,1.691635511043633,3.1666666666666665,3.1666666666666665
8000,0.1,0.02,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6658096313476562,0.0,0.0,1.0,20.0,20.0,,,,,23905.5,,,2.1896142124018696,2.1896142124018696,4.166666666666667,4.166666666666667
