tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,15733
1,0,0,0,0,0,0,0,0,0,0,15052
2,0,0,0,61824,0,0,0,0,0,0,15052
3,0,0,0,896,0,0,0,0,0,0,14883
4,0,0,0,0,0,0,0,0,0,0,15386
5,0,0,0,58240,0,0,0,0,0,0,14061
6,0,0,0,0,0,0,0,0,0,0,13609
7,0,0,0,0,0,0,0,0,0,0,14505
8,0,0,0,0,0,0,0,0,0,0,11496
9,0,0,0,0,0,0,0,0,0,0,12277
10,0,0,0,0,0,0,0,0,0,0,11519
11,0,0,0,0,0,0,0,0,0,0,12399
12,0,0,0,0,0,0,0,0,0,0,11565
13,0,0,0,0,0,0,0,0,0,0,11563
14,0,0,0,0,0,0,0,0,0,0,11367
15,0,0,0,0,0,0,0,0,0,0,12182
16,0,0,0,0,0,0,0,0,0,0,10495
17,0,0,0,0,0,0,0,0,0,0,10715
18,0,0,0,0,0,0,0,0,0,0,11200
19,0,0,0,0,0,0,0,0,0,0,10192
20,0,0,0,0,0,0,0,0,0,0,11262
21,0,0,0,0,0,0,0,0,0,0,11879
22,0,0,0,0,0,0,0,0,0,0,11944
23,0,0,0,49280,0,0,0,0,0,0,9894
24,0,0,0,0,0,0,0,0,0,0,12260
25,0,0,0,0,0,0,0,0,0,0,10304
26,0,0,0,0,0,0,0,0,0,0,11449
27,0,0,0,0,0,0,0,0,0,0,10192
28,0,0,0,0,0,0,0,0,0,0,10332
29,0,0,0,0,0,0,0,0,0,0,11426
30,0,0,0,896,0,0,0,0,0,0,11046
31,0,0,0,0,0,0,0,0,0,0,11005
32,0,0,0,0,0,0,0,0,0,0,11248
33,0,0,0,0,0,0,0,0,0,0,10638
34,0,0,0,0,0,0,0,0,0,0,11586
35,0,0,0,0,0,0,0,0,0,0,11507
36,0,0,0,0,0,0,0,0,0,0,12647
37,0,0,0,0,0,0,0,0,0,0,11098
38,0,0,0,896,0,0,0,0,0,0,11030
39,0,0,0,0,0,0,0,0,0,0,14841
40,0,0,0,0,0,0,0,0,0,0,13305
41,0,0,0,0,0,0,0,0,0,0,13032
42,0,0,0,0,0,0,0,0,0,0,13058
43,0,0,0,0,0,0,0,0,0,0,11917
44,0,0,0,0,0,0,0,0,0,0,15098
45,0,0,0,0,0,0,0,0,0,0,15349
46,0,0,0,0,0,0,0,0,0,0,14285
47,0,0,0,0,0,0,0,0,0,0,13188
48,0,0,0,0,0,0,0,0,0,0,15444
49,0,0,0,0,0,0,0,0,0,0,15155
50,0,0,0,0,0,0,0,0,0,0,15506
51,0,0,0,0,0,0,0,0,0,0,17593
52,0,0,0,0,0,0,0,0,0,0,17110
53,0,0,0,0,0,0,0,0,0,0,18988
54,0,0,0,0,0,0,0,0,0,0,17216
55,0,0,0,0,0,0,0,0,0,0,18741
56,0,0,0,0,0,0,0,0,0,0,18848
57,0,0,0,0,0,0,0,0,0,0,21452
58,0,0,0,0,0,0,0,0,0,0,22254
59,0,0,0,0,0,0,0,0,0,0,20186
60,0,0,0,0,0,0,0,0,0,0,23231
61,0,0,0,0,0,0,0,0,0,0,22407
62,0,0,0,0,0,0,0,0,0,0,23166
63,0,0,0,0,0,0,0,0,0,0,23157
64,0,0,0,896,0,0,0,0,0,0,24724
65,0,0,0,0,0,0,0,0,0,0,25974
66,0,0,0,0,0,0,0,0,0,0,23641
67,0,0,0,0,0,0,0,0,0,0,26852
68,0,0,0,0,0,0,0,0,0,0,27004
69,0,0,0,0,0,0,0,0,0,0,26469
70,4,4,4,61824,0,4,0,0,4,0,30390
71,4,4,4,0,0,0,0,0,0,0,28298
