server_mode,mode,users,hours,dt_min,p_gossip,adoption,fork_frac,fork_hour,detected,lat_aw_min,lat_ev_min,aware_cov_end,evid_cov_end,t10_aw,t50_aw,t10_ev,t50_ev,msgs_first_ev,msgs_10_ev,msgs_50_ev,msgs_95_ev,bytes_per_send,bytes_per_delivery,crosscuts,crosscut_rate,proof_inconsistent,evidence_events,seed,p_contact_cross,p_group_cross,p_drop_crosscut,sticky_victims,msg_rate_1to1,msg_rate_group,groups,avg_group_size,proof_withhold_rate,proof_timeout_rate,invalid_proof_rate,wall_s,run_dir,mix_level
permanent_fork,sth_proof,8000,6.0,5.0,0.004,0.1,0.05,3.0,True,70.0,70.0,0.0,0.0,,,,,31816.0,,,,0.5910723447922012,0.5910723447922012,1.0,1.832441545114711e-05,1,1,51000,0.02,0.02,0.0,True,0.2,0.08,800,10,0.0,0.0,0.0,0.7097210884094238,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_mixing_sensitivity_lite_refined/mix_0p02/permanent_fork_sth_proof_n8000_pg0p004_a0p1_ff0p05_s51000_drop0_pc0p02_pgc0p02,0.02
permanent_fork,sth_proof,8000,6.0,5.0,0.004,0.1,0.05,3.0,True,55.0,55.0,0.0,0.0,,,,,28670.0,,,,0.4717651704620245,0.4717651704620245,1.0,1.880441527670697e-05,1,1,51001,0.02,0.02,0.0,True,0.2,0.08,800,10,0.0,0.0,0.0,0.6756834983825684,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_mixing_sensitivity_lite_refined/mix_0p02/permanent_fork_sth_proof_n8000_pg0p004_a0p1_ff0p05_s51001_drop0_pc0p02_pgc0p02,0.02
permanent_fork,sth_proof,8000,6.0,5.0,0.004,0.1,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.1249526845303317,0.1249526845303317,0.0,0.0,0,0,51002,0.02,0.02,0.0,True,0.2,0.08,800,10,0.0,0.0,0.0,0.6891450881958008,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_mixing_sensitivity_lite_refined/mix_0p02/permanent_fork_sth_proof_n8000_pg0p004_a0p1_ff0p05_s51002_drop0_pc0p02_pgc0p02,0.02
permanent_fork,sth_proof,8000,6.0,5.0,0.004,0.1,0.05,3.0,True,170.0,170.0,0.0,0.0,,,,,52845.0,,,,0.611716948057939,0.611716948057939,1.0,1.845188670541563e-05,1,1,51003,0.02,0.02,0.0,True,0.2,0.08,800,10,0.0,0.0,0.0,0.666755199432373,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_mixing_sensitivity_lite_refined/mix_0p02/permanent_fork_sth_proof_n8000_pg0p004_a0p1_ff0p05_s51003_drop0_pc0p02_pgc0p02,0.02
permanent_fork,sth_proof,8000,6.0,5.0,0.004,0.1,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.0844820758452922,0.0844820758452922,0.0,0.0,0,0,51004,0.02,0.02,0.0,True,0.2,0.08,800,10,0.0,0.0,0.0,0.6820638179779053,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_mixing_sensitivity_lite_refined/mix_0p02/permanent_fork_sth_proof_n8000_pg0p004_a0p1_ff0p05_s51004_drop0_pc0p02_pgc0p02,0.02
permanent_fork,sth_proof,8000,6.0,5.0,0.004,0.1,0.05,3.0,True,175.0,175.0,0.0,0.0,,,,,54814.0,,,,0.5230780457547342,0.5230780457547342,1.0,1.8243514430619916e-05,1,1,51005,0.02,0.02,0.0,True,0.2,0.08,800,10,0.0,0.0,0.0,0.716188907623291,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_mixing_sensitivity_lite_refined/mix_0p02/permanent_fork_sth_proof_n8000_pg0p004_a0p1_ff0p05_s51005_drop0_pc0p02_pgc0p02,0.02
permanent_fork,sth_proof,8000,6.0,5.0,0.005,0.1,0.05,3.0,True,70.0,70.0,0.0,0.0,,,,,31816.0,,,,0.7224217547460235,0.7224217547460235,2.0,3.664883090229422e-05,2,2,51000,0.02,0.02,0.0,True,0.2,0.08,800,10,0.0,0.0,0.0,0.6839110851287842,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_mixing_sensitivity_lite_refined/mix_0p02/permanent_fork_sth_proof_n8000_pg0p005_a0p1_ff0p05_s51000_drop0_pc0p02_pgc0p02,0.02
permanent_fork,sth_proof,8000,6.0,5.0,0.005,0.1,0.05,3.0,True,55.0,55.0,0.0,0.0,,,,,28670.0,,,,0.48861392654995395,0.48861392654995395,1.0,1.880441527670697e-05,1,1,51001,0.02,0.02,0.0,True,0.2,0.08,800,10,0.0,0.0,0.0,0.6630291938781738,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_mixing_sensitivity_lite_refined/mix_0p02/permanent_fork_sth_proof_n8000_pg0p005_a0p1_ff0p05_s51001_drop0_pc0p02_pgc0p02,0.02
permanent_fork,sth_proof,8000,6.0,5.0,0.005,0.1,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.3034565195736627,0.3034565195736627,0.0,0.0,0,0,51002,0.02,0.02,0.0,True,0.2,0.08,800,10,0.0,0.0,0.0,0.6698393821716309,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_mixing_sensitivity_lite_refined/mix_0p02/permanent_fork_sth_proof_n8000_pg0p005_a0p1_ff0p05_s51002_drop0_pc0p02_pgc0p02,0.02
permanent_fork,sth_proof,8000,6.0,5.0,0.005,0.1,0.05,3.0,True,170.0,170.0,0.0,0.0,,,,,52845.0,,,,0.6282498385459914,0.6282498385459914,1.0,1.845188670541563e-05,1,1,51003,0.02,0.02,0.0,True,0.2,0.08,800,10,0.0,0.0,0.0,0.6837005615234375,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_mixing_sensitivity_lite_refined/mix_0p02/permanent_fork_sth_proof_n8000_pg0p005_a0p1_ff0p05_s51003_drop0_pc0p02_pgc0p02,0.02
