tick,user,event
39,5773,aware
39,5773,evidence
39,5773,detect
54,8386,aware
54,8386,evidence
54,8386,detect
54,8720,aware
54,8720,evidence
54,8720,detect
58,5353,aware
58,5353,evidence
58,5353,detect
58,7451,aware
58,7451,evidence
58,7451,detect
58,11014,aware
58,11014,evidence
58,11014,detect
58,11956,aware
58,11956,evidence
58,11956,detect
58,9859,aware
58,9859,evidence
58,9859,detect
58,1126,aware
58,1126,evidence
58,1126,detect
58,8773,aware
58,8773,evidence
58,8773,detect
58,10455,aware
58,10455,evidence
58,10455,detect
58,11612,aware
58,11612,evidence
58,11612,detect
64,11296,aware
64,11296,evidence
64,11296,detect
