tick,user,event
37,6036,aware
37,6036,evidence
37,6036,detect
37,1499,aware
37,1499,evidence
37,1499,detect
42,11469,aware
42,11469,evidence
42,11469,detect
42,8813,aware
42,8813,evidence
42,8813,detect
46,1494,aware
46,1494,evidence
46,1494,detect
51,8634,aware
51,8634,evidence
51,8634,detect
53,8099,aware
53,8099,evidence
53,8099,detect
58,10851,aware
58,10851,evidence
58,10851,detect
60,5142,aware
60,5142,evidence
60,5142,detect
60,8366,aware
60,8366,evidence
60,8366,detect
60,8902,aware
60,8902,evidence
60,8902,detect
60,2972,aware
60,2972,evidence
60,2972,detect
60,3330,aware
60,3330,evidence
60,3330,detect
60,9396,aware
60,9396,evidence
60,9396,detect
60,2829,aware
60,2829,evidence
60,2829,detect
60,666,aware
60,666,evidence
60,666,detect
60,9262,aware
60,9262,evidence
60,9262,detect
60,8590,aware
60,8590,evidence
60,8590,detect
60,4858,aware
60,4858,evidence
60,4858,detect
60,8869,aware
60,8869,evidence
60,8869,detect
64,5049,aware
64,5049,evidence
64,5049,detect
66,2961,aware
66,2961,evidence
66,2961,detect
70,8720,aware
70,8720,evidence
70,8720,detect
