tick,user,event
36,11409,aware
36,11409,evidence
36,11409,detect
38,4006,aware
38,4006,evidence
38,4006,detect
43,1223,aware
43,1223,evidence
43,1223,detect
43,9372,aware
43,9372,evidence
43,9372,detect
43,8136,aware
43,8136,evidence
43,8136,detect
43,843,aware
43,843,evidence
43,843,detect
43,2234,aware
43,2234,evidence
43,2234,detect
43,4291,aware
43,4291,evidence
43,4291,detect
43,247,aware
43,247,evidence
43,247,detect
43,3719,aware
43,3719,evidence
43,3719,detect
43,2198,aware
43,2198,evidence
43,2198,detect
51,9731,aware
51,9731,evidence
51,9731,detect
55,5538,aware
55,5538,evidence
55,5538,detect
57,11838,aware
57,11838,evidence
57,11838,detect
58,10218,aware
58,10218,evidence
58,10218,detect
60,5716,aware
60,5716,evidence
60,5716,detect
67,1715,aware
67,1715,evidence
67,1715,detect
67,1842,aware
67,1842,evidence
67,1842,detect
67,6762,aware
67,6762,evidence
67,6762,detect
67,9130,aware
67,9130,evidence
67,9130,detect
67,3881,aware
67,3881,evidence
67,3881,detect
67,1356,aware
67,1356,evidence
67,1356,detect
67,10922,aware
67,10922,evidence
67,10922,detect
67,8643,aware
67,8643,evidence
67,8643,detect
67,5726,aware
67,5726,evidence
67,5726,detect
67,6911,aware
67,6911,evidence
67,6911,detect
69,10146,aware
69,10146,evidence
69,10146,detect
70,10270,aware
70,10270,evidence
70,10270,detect
71,8146,aware
71,8146,evidence
71,8146,detect
71,9829,aware
71,9829,evidence
71,9829,detect
