tick,user,event
36,1691,aware
36,1691,evidence
36,1691,detect
37,890,aware
37,890,evidence
37,890,detect
38,4405,aware
38,4405,evidence
38,4405,detect
38,3651,aware
38,3651,evidence
38,3651,detect
38,2753,aware
38,2753,evidence
38,2753,detect
39,4451,aware
39,4451,evidence
39,4451,detect
39,7206,aware
39,7206,evidence
39,7206,detect
39,2163,aware
39,2163,evidence
39,2163,detect
39,4519,aware
39,4519,evidence
39,4519,detect
40,7103,aware
40,7103,evidence
40,7103,detect
41,7688,aware
41,7688,evidence
41,7688,detect
41,1454,aware
41,1454,evidence
41,1454,detect
41,5403,aware
41,5403,evidence
41,5403,detect
41,2064,aware
41,2064,evidence
41,2064,detect
42,1679,aware
42,1679,evidence
42,1679,detect
42,1800,aware
42,1800,evidence
42,1800,detect
43,3476,aware
43,3476,evidence
43,3476,detect
43,5341,aware
43,5341,evidence
43,5341,detect
44,5150,aware
44,5150,evidence
44,5150,detect
44,4808,aware
44,4808,evidence
44,4808,detect
44,2694,aware
44,2694,evidence
44,2694,detect
44,3109,aware
44,3109,evidence
44,3109,detect
45,3231,aware
45,3231,evidence
45,3231,detect
45,3188,aware
45,3188,evidence
45,3188,detect
45,7101,aware
45,7101,evidence
45,7101,detect
45,1760,aware
45,1760,evidence
45,1760,detect
45,3058,aware
45,3058,evidence
45,3058,detect
45,7281,aware
45,7281,evidence
45,7281,detect
45,2068,aware
45,2068,evidence
45,2068,detect
45,5205,aware
45,5205,evidence
45,5205,detect
45,4081,aware
45,4081,evidence
45,4081,detect
45,435,aware
45,435,evidence
45,435,detect
45,4906,aware
45,4906,evidence
45,4906,detect
45,2499,aware
45,2499,evidence
45,2499,detect
45,1663,aware
45,1663,evidence
45,1663,detect
46,5214,aware
46,5214,evidence
46,5214,detect
46,2368,aware
46,2368,evidence
46,2368,detect
47,2592,aware
47,2592,evidence
47,2592,detect
47,6688,aware
47,6688,evidence
47,6688,detect
47,6353,aware
47,6353,evidence
47,6353,detect
48,7358,aware
48,7358,evidence
48,7358,detect
48,7687,aware
48,7687,evidence
48,7687,detect
48,1825,aware
48,1825,evidence
48,1825,detect
50,5119,aware
50,5119,evidence
50,5119,detect
50,1757,aware
50,1757,evidence
50,1757,detect
50,1884,aware
50,1884,evidence
50,1884,detect
50,4121,aware
50,4121,evidence
50,4121,detect
50,1333,aware
50,1333,evidence
50,1333,detect
50,7601,aware
50,7601,evidence
50,7601,detect
50,1489,aware
50,1489,evidence
50,1489,detect
50,5474,aware
50,5474,evidence
50,5474,detect
51,2043,aware
51,2043,evidence
51,2043,detect
51,6267,aware
51,6267,evidence
51,6267,detect
51,7652,aware
51,7652,evidence
51,7652,detect
52,4861,aware
52,4861,evidence
52,4861,detect
53,280,aware
53,280,evidence
53,280,detect
53,5171,aware
53,5171,evidence
53,5171,detect
54,4884,aware
54,4884,evidence
54,4884,detect
54,1081,aware
54,1081,evidence
54,1081,detect
55,2269,aware
55,2269,evidence
55,2269,detect
55,2482,aware
55,2482,evidence
55,2482,detect
55,443,aware
55,443,evidence
55,443,detect
55,2917,aware
55,2917,evidence
55,2917,detect
56,7734,aware
56,7734,evidence
56,7734,detect
56,1438,aware
56,1438,evidence
56,1438,detect
56,4601,aware
56,4601,evidence
56,4601,detect
57,2868,aware
57,2868,evidence
57,2868,detect
57,7603,aware
57,7603,evidence
57,7603,detect
57,1901,aware
57,1901,evidence
57,1901,detect
58,1309,aware
58,1309,evidence
58,1309,detect
58,7743,aware
58,7743,evidence
58,7743,detect
58,7580,aware
58,7580,evidence
58,7580,detect
58,5534,aware
58,5534,evidence
58,5534,detect
58,3754,aware
58,3754,evidence
58,3754,detect
58,231,aware
58,231,evidence
58,231,detect
58,7096,aware
58,7096,evidence
58,7096,detect
58,73,aware
58,73,evidence
58,73,detect
58,5885,aware
58,5885,evidence
58,5885,detect
58,3136,aware
58,3136,evidence
58,3136,detect
59,3833,aware
59,3833,evidence
59,3833,detect
59,1478,aware
59,1478,evidence
59,1478,detect
59,806,aware
59,806,evidence
59,806,detect
60,4103,aware
60,4103,evidence
60,4103,detect
62,941,aware
62,941,evidence
62,941,detect
63,2705,aware
63,2705,evidence
