tick,user,event
37,7295,aware
37,7295,evidence
37,7295,detect
38,9783,aware
38,9783,evidence
38,9783,detect
46,5624,aware
46,5624,evidence
46,5624,detect
50,5970,aware
50,5970,evidence
50,5970,detect
51,6958,aware
51,6958,evidence
51,6958,detect
51,9596,aware
51,9596,evidence
51,9596,detect
52,6157,aware
52,6157,evidence
52,6157,detect
52,11753,aware
52,11753,evidence
52,11753,detect
63,11177,aware
63,11177,evidence
63,11177,detect
63,4473,aware
63,4473,evidence
63,4473,detect
63,8055,aware
63,8055,evidence
63,8055,detect
68,2274,aware
68,2274,evidence
68,2274,detect
71,5508,aware
71,5508,evidence
71,5508,detect
