tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,956,12000
1,0,0,0,1792,0,0,0,0,0,0,946,12000
2,0,0,0,0,0,0,0,0,0,0,995,12000
3,0,0,0,8064,0,0,0,0,0,0,860,12000
4,0,0,0,0,0,0,0,0,0,0,880,12000
5,0,0,0,896,0,0,0,0,0,0,770,12000
6,0,0,0,0,0,0,0,0,0,0,891,12000
7,0,0,0,1792,0,0,0,0,0,0,1045,12000
8,0,0,0,0,0,0,0,0,0,0,805,12000
9,0,0,0,0,0,0,0,0,0,0,746,12000
10,0,0,0,896,0,0,0,0,0,0,747,12000
11,0,0,0,896,0,0,0,0,0,0,813,12000
12,0,0,0,896,0,0,0,0,0,0,826,2
13,0,0,0,896,0,0,0,0,0,0,729,4
14,0,0,0,0,0,0,0,0,0,0,721,4
15,0,0,0,0,0,0,0,0,0,0,717,4
16,0,0,0,20608,0,0,0,0,0,0,693,29
17,0,0,0,0,0,0,0,0,0,0,664,29
18,0,0,0,896,0,0,0,0,0,0,679,31
19,0,0,0,896,0,0,0,0,0,0,794,33
20,0,0,0,0,0,0,0,0,0,0,639,33
21,0,0,0,896,0,0,0,0,0,0,794,35
22,0,0,0,896,0,0,0,0,0,0,517,37
23,0,0,0,1792,0,0,0,0,0,0,634,41
24,0,0,0,1792,0,0,0,0,0,0,690,4
25,0,0,0,2688,0,0,0,0,0,0,658,10
26,0,0,0,0,0,0,0,0,0,0,733,10
27,0,0,0,10752,0,0,0,0,0,0,681,23
28,0,0,0,0,0,0,0,0,0,0,563,23
29,0,0,0,0,0,0,0,0,0,0,658,23
30,0,0,0,17024,0,0,0,0,0,0,765,44
31,0,0,0,896,0,0,0,0,0,0,606,46
32,0,0,0,1792,0,0,0,0,0,0,699,50
33,0,0,0,896,0,0,0,0,0,0,657,52
34,0,0,0,896,0,0,0,0,0,0,851,54
35,0,0,0,0,0,0,0,0,0,0,808,54
36,0,0,0,0,0,0,0,0,0,0,708,0
37,0,0,0,896,0,0,0,0,0,0,888,2
38,0,0,0,1792,0,0,0,0,0,0,703,6
39,0,0,0,1792,0,0,0,0,0,0,712,10
40,0,0,0,8064,0,0,0,0,0,0,860,22
41,0,0,0,896,0,0,0,0,0,0,715,24
42,0,0,0,13440,0,0,0,0,0,0,889,39
43,0,0,0,896,0,0,0,0,0,0,815,41
44,0,0,0,0,0,0,0,0,0,0,944,41
45,0,0,0,0,0,0,0,0,0,0,1073,41
46,0,0,0,896,0,0,0,0,0,0,812,43
47,0,0,0,1792,0,0,0,0,0,0,985,47
48,0,0,0,0,0,0,0,0,0,0,931,0
49,0,0,0,896,0,0,0,0,0,0,781,2
50,0,0,0,896,0,0,0,0,0,0,1060,4
51,0,0,0,15232,0,0,0,0,0,0,987,21
52,0,0,0,2688,0,0,0,0,0,0,1207,27
53,0,0,0,8064,0,0,0,0,0,0,1004,38
54,0,0,0,896,0,0,0,0,0,0,942,40
55,0,0,0,4480,0,0,0,0,0,0,1117,50
56,0,0,0,896,0,0,0,0,0,0,1053,52
57,0,0,0,1792,0,0,0,0,0,0,1312,56
58,0,0,0,10752,0,0,0,0,0,0,1126,72
59,0,0,0,1792,0,0,0,0,0,0,1213,76
60,0,0,0,9856,0,0,0,0,0,0,1427,12
61,0,0,0,1792,0,0,0,0,0,0,1377,16
62,0,0,0,15232,0,0,0,0,0,0,1605,33
63,0,0,0,896,0,0,0,0,0,0,1360,35
64,0,0,0,1792,0,0,0,0,0,0,1331,39
65,0,0,0,896,0,0,0,0,0,0,1406,41
66,0,0,0,20608,0,0,0,0,0,0,1550,64
67,0,0,0,0,0,0,0,0,0,0,1518,64
68,0,0,0,1792,0,0,0,0,0,0,1572,68
69,0,0,0,27776,0,0,0,0,0,0,1650,99
70,0,0,0,5376,0,0,0,0,0,0,1723,111
71,0,0,0,2688,0,0,0,0,0,0,1759,117
