tick,user,event
36,1136,aware
36,1136,evidence
36,1136,detect
43,1160,aware
43,1160,evidence
43,1160,detect
44,1581,aware
44,1581,evidence
44,1581,detect
47,1308,aware
47,1308,evidence
47,1308,detect
51,443,aware
51,443,evidence
51,443,detect
51,1850,aware
51,1850,evidence
51,1850,detect
51,1703,aware
51,1703,evidence
51,1703,detect
51,498,aware
51,498,evidence
51,498,detect
51,511,aware
51,511,evidence
51,511,detect
51,130,aware
51,130,evidence
51,130,detect
51,995,aware
51,995,evidence
51,995,detect
51,1233,aware
51,1233,evidence
51,1233,detect
51,1012,aware
51,1012,evidence
51,1012,detect
51,1847,aware
51,1847,evidence
51,1847,detect
51,951,aware
51,951,evidence
51,951,detect
51,491,aware
51,491,evidence
51,491,detect
51,993,aware
51,993,evidence
51,993,detect
51,253,aware
51,253,evidence
51,253,detect
53,1470,aware
53,1470,evidence
53,1470,detect
56,525,aware
56,525,evidence
56,525,detect
56,777,aware
56,777,evidence
56,777,detect
56,1015,aware
56,1015,evidence
56,1015,detect
56,1235,aware
56,1235,evidence
56,1235,detect
63,1449,aware
63,1449,evidence
63,1449,detect
66,592,aware
66,592,evidence
66,592,detect
66,1187,aware
66,1187,evidence
66,1187,detect
68,270,aware
68,270,evidence
68,270,detect
69,5,aware
69,5,evidence
69,5,detect
69,604,aware
69,604,evidence
69,604,detect
69,382,aware
69,382,evidence
69,382,detect
70,313,aware
70,313,evidence
70,313,detect
